Clabels,ID,Shelves
3,1366,4537
2,431,447913
4,2398,522484
4,2398,127175
1,816,4483
0,2568,4537
4,2057,529295
0,3036,1229821
2,184,4483
3,1737,4537
3,1303,4536
2,173,4537
2,68,1229821
1,850,4538
2,390,581514
0,2510,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229817
3,1501,4537
0,2644,95987
0,3029,581514
4,2078,1229817
4,2163,95987
4,2071,447913
1,654,447913
0,3107,95987
0,3107,522484
0,3107,106546
2,345,127175
2,184,4483
0,2736,4537
4,2327,95987
4,2327,1085065
4,1957,4537
0,2498,4537
0,3129,3304195
0,3129,1229820
2,322,529295
2,184,4483
1,937,5065
3,1365,4537
3,1365,581514
0,2805,1070524
4,1951,4537
3,1575,581514
0,3072,4537
0,2706,581514
4,2290,4483
3,1712,4537
3,1712,4483
3,1376,106546
3,1376,522484
0,3135,4483
2,184,4483
1,643,581514
1,802,95987
1,802,522484
0,2997,106546
2,68,1229817
4,2302,581514
3,1737,4537
4,2064,4537
0,2495,106546
3,1428,581514
0,3129,1180168
4,2312,95987
3,1754,4483
4,1925,4483
2,543,1084835
4,2353,4537
2,68,1229817
3,1502,1084835
3,1712,4483
4,2026,4537
4,1864,62056
4,2256,106546
3,1748,4538
3,1754,4537
4,2156,1229825
1,627,4483
2,121,1070524
1,1083,4538
3,1463,4536
0,2510,522484
1,876,4483
1,1079,4537
0,2725,4537
0,2627,4483
2,244,4483
0,2510,95987
4,2057,529295
0,2971,4483
4,1897,4483
4,2369,522484
0,2892,95987
2,5,4537
3,1588,4483
2,550,1225174
1,973,447913
2,173,4537
3,1349,4537
1,1123,4537
1,714,4537
3,1784,1225174
2,98,4537
2,522,1070524
3,1634,522484
0,3069,522484
4,2041,4483
3,1747,4483
0,3095,4537
3,1712,4483
0,2779,447913
0,2844,95987
2,70,106546
2,68,1229817
2,68,1229821
4,2026,4537
2,393,529295
3,1410,4537
3,1359,447913
4,2078,4538
3,1304,106546
0,3046,127175
3,1704,4483
1,832,581514
2,15,4483
1,1047,4537
2,258,5065
4,1897,4483
3,1603,4483
4,2345,4537
3,1289,4483
4,2313,4483
2,540,529295
4,2010,447913
2,422,4537
1,946,4537
3,1527,1229821
4,2137,529295
2,165,522484
3,1816,581514
4,2195,4537
3,1449,4537
3,1375,529295
3,1635,4483
0,2947,106546
0,2947,522484
3,1635,4483
3,1635,648819
3,1428,4483
4,2367,529295
0,2941,4483
2,372,4483
3,1635,648819
2,47,581514
2,287,4483
3,1780,5065
1,579,4483
3,1428,581514
0,2493,4483
0,2619,4483
3,1365,4537
4,2066,106546
2,515,106546
3,1632,4537
2,28,522484
2,28,106546
2,28,127175
4,2156,1229821
4,2156,1229825
1,709,4537
3,1618,4483
4,2019,4537
0,2503,4483
1,1000,4537
3,1428,4483
0,2537,4483
4,2265,95987
4,1897,4483
4,1897,4537
2,380,106546
3,1340,4537
2,530,4537
1,1131,106546
4,2246,4537
3,1804,4537
1,643,581514
2,559,4483
3,1519,581514
2,496,4537
2,7,4483
1,634,4537
2,68,1229821
0,2685,1180168
0,2685,447913
0,2685,1229821
4,2380,4537
1,773,4537
4,2074,1229821
4,2074,1229817
3,1503,127175
1,664,4538
0,3074,522484
3,1737,4483
2,345,106546
1,676,447913
3,1811,4483
1,1197,95987
1,1197,522484
1,1197,106546
0,2582,4537
4,2026,529295
2,69,4483
3,1295,4537
1,573,4537
2,269,4483
1,886,4537
3,1732,529295
4,1901,4537
4,2448,4537
4,2032,529295
4,2005,95987
1,1026,4483
4,1894,4537
4,1894,95987
0,2702,4537
0,3046,127175
0,3046,106546
0,2984,4537
1,850,4537
0,3129,3304195
0,3129,1229820
2,345,106546
3,1770,581514
1,808,4483
1,815,4537
3,1776,4537
1,1195,4483
0,2622,529295
4,2100,529295
1,1003,4537
2,498,106546
2,68,1229817
2,49,4537
2,536,4483
3,1502,447913
4,2066,106546
0,3069,1229817
4,1901,4537
0,2951,4483
4,2023,4483
2,33,4536
1,634,529295
3,1653,581514
4,2027,1225174
3,1282,95987
0,2510,3304195
0,2510,1229821
0,2510,1229819
0,2510,1229817
1,912,4537
4,2418,4536
2,47,581514
4,2023,4483
3,1711,4483
3,1436,95987
1,1000,4537
2,151,4483
0,2570,95987
3,1424,106546
1,1178,4537
0,3069,1229817
0,3069,1229823
0,3069,1229821
0,2988,529295
2,385,1070524
0,2547,4483
2,511,4537
2,184,4483
1,830,95987
3,1380,106546
4,2045,581514
4,1870,522484
3,1286,1180168
2,124,95987
2,123,4483
3,1737,4537
1,1000,4537
3,1242,522484
3,1242,106546
3,1242,95987
1,806,529295
4,2078,1229821
2,146,1071165
1,1003,447913
4,2448,581514
1,1071,4483
1,1184,4483
0,2699,95987
2,41,4537
2,363,4538
4,2156,4536
4,2156,650659
2,270,4537
1,1112,4537
1,837,4483
1,850,4537
0,2676,4537
0,2467,4537
0,2510,1229817
0,2510,3304195
0,2510,1229821
0,2510,1229820
0,2731,4483
2,244,4483
4,2103,4537
1,702,4483
0,2703,1180168
0,3069,1229821
1,597,522484
1,597,106546
1,597,127175
4,2078,1180168
4,2078,1229821
4,2078,1229820
0,2510,3304195
0,2510,1229821
0,2510,1229820
2,78,4537
2,66,4537
0,3129,1180168
1,794,581514
1,852,5065
0,3011,4536
4,2153,95987
0,2848,4483
4,2103,4537
1,1089,95987
3,1439,1084835
2,152,4536
4,2416,4483
1,713,106546
3,1326,106546
4,2078,1229820
3,1486,4537
4,2217,650659
0,2543,4538
0,2651,4537
1,1102,4483
4,2026,4537
2,281,1229821
1,808,4537
1,634,127175
4,2444,4483
3,1341,127175
3,1269,4538
4,1990,522484
4,1990,127175
0,3082,106546
3,1766,447913
4,1981,4483
1,682,106546
3,1428,4537
2,564,4537
3,1752,4537
1,1101,95987
0,2492,4537
0,3036,3304195
0,2928,581514
3,1340,4537
0,2469,4483
0,2594,4536
3,1428,4537
3,1697,1229817
1,984,1229820
4,2156,1229821
4,2156,447913
2,345,127175
3,1573,1070524
3,1428,4537
2,69,4483
2,136,4537
4,2103,4537
1,1052,529295
2,16,4537
3,1314,522484
3,1314,127175
0,3136,4483
3,1458,4537
3,1547,4483
3,1553,4537
4,2369,95987
4,2369,106546
4,2094,522484
4,2094,127175
0,2496,581514
2,239,4537
1,1170,581514
2,173,4537
4,1997,4537
4,2218,4537
0,2510,3304195
1,1032,4537
3,1737,4537
3,1657,4536
4,2435,522484
4,2435,106546
4,2435,127175
0,2703,1229821
1,744,4537
0,3036,3304195
1,1101,95987
4,2328,447913
0,2548,4483
2,250,4483
1,714,4537
1,1118,4483
2,552,529295
4,2273,4483
0,2526,4537
2,543,581514
2,66,4537
3,1272,529295
0,2703,447913
3,1340,4537
3,1678,127175
2,124,4538
0,2627,4537
0,2875,4537
3,1560,4537
3,1560,4483
3,1712,4483
4,2033,1070524
0,2784,4537
4,2078,3304195
4,2078,1229820
3,1806,4537
0,3135,4483
3,1745,650659
4,1889,4483
2,54,529295
4,1975,581514
3,1782,4483
2,431,447913
2,68,1229820
2,68,447913
4,2027,4537
3,1693,4483
2,68,1229817
2,68,1229821
0,2823,4483
1,601,650659
0,3007,4537
3,1403,522484
3,1403,4483
3,1403,106546
4,2078,1229821
4,2078,1180168
2,8,4536
2,200,4483
4,2125,4483
2,371,4537
4,1897,4483
4,2060,581514
2,211,106546
1,634,4483
3,1340,4537
3,1635,4483
0,2840,4537
4,2264,4483
0,2510,1229817
0,2510,3304195
0,2510,1229821
3,1809,4483
1,1060,4537
2,173,4483
0,2703,1229817
0,2703,3304195
0,2703,1229821
0,3036,1180168
0,3036,1229817
3,1737,4483
3,1341,106546
3,1341,127175
0,3069,1229821
0,3069,1229817
0,2936,4483
1,645,1070524
1,1218,581514
3,1833,95987
3,1833,106546
3,1833,522484
2,517,4537
2,331,4483
0,2843,4537
2,345,522484
2,502,4483
2,502,4536
4,2400,529295
2,166,4483
4,2026,4537
1,918,447913
1,1219,447913
2,149,106546
2,149,127175
0,2642,522484
0,2642,106546
0,2642,127175
3,1278,106546
3,1463,4537
2,165,4457
3,1303,95987
0,2586,1085065
0,2920,4483
4,1926,95987
2,170,4537
1,624,581514
2,47,581514
2,306,4537
3,1657,4536
2,397,95987
1,1079,4537
0,2904,106546
0,2904,127175
2,478,4483
3,1635,4483
4,2078,4538
3,1477,4483
0,2510,4537
1,624,4536
2,175,522484
2,175,127175
3,1835,95987
1,573,581514
0,2733,95987
0,2733,106546
0,2733,522484
2,243,4483
2,539,4537
4,2391,4483
0,3001,95987
4,2165,4483
0,3113,4483
4,1990,447913
4,1990,1229821
3,1494,581514
0,2715,4537
3,1341,106546
0,2510,522484
0,3129,3304195
0,3129,1229821
2,348,106546
3,1737,4537
3,1428,4483
0,2561,4537
4,2137,529295
0,2663,522484
2,390,581514
3,1282,4537
2,68,447913
2,68,1180168
2,425,4537
3,1638,4537
3,1804,4537
0,3036,1229817
4,2300,4536
3,1697,1180168
3,1697,1229821
3,1697,1229817
1,1174,522484
1,1174,106546
0,2786,1229821
0,3137,1085065
0,2786,1229821
0,2510,3304195
0,2510,650659
0,2510,95987
0,2510,1229817
3,1559,581514
3,1320,4483
2,278,4483
0,2596,4537
3,1455,522484
3,1455,106546
3,1455,127175
4,1860,4536
4,2231,4537
0,2510,3304195
3,1365,1070524
4,2358,522484
4,2161,4537
3,1439,4538
4,2383,4537
1,744,4537
2,47,581514
1,846,522484
1,846,106546
4,2026,4537
0,2510,522484
1,693,4537
4,1984,581514
4,1984,4537
3,1745,95987
0,2630,4537
2,345,127175
3,1753,1229821
3,1753,1229817
0,2924,5065
4,2026,4537
1,850,4538
3,1733,4483
1,686,522484
4,1897,4483
1,767,4483
3,1254,447913
3,1269,4537
3,1290,4537
0,2703,1229817
0,2703,1229821
2,68,1180168
2,553,4537
3,1439,1229821
3,1439,447913
3,1754,4483
3,1723,581514
3,1723,4537
4,2423,4537
4,2199,522484
4,2199,127175
1,758,1070524
4,2098,581514
0,2510,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229817
0,2779,447913
4,2445,4537
4,2137,529295
2,287,4483
0,2506,95987
0,2506,522484
3,1428,4537
0,2732,581514
0,2697,4537
0,2779,447913
1,686,522484
1,686,106546
3,1428,4483
3,1289,4483
0,2736,4537
4,2460,4483
0,3129,1180168
4,1885,4483
3,1712,4483
1,1036,4537
3,1737,4537
3,1697,1229817
3,1697,1229821
3,1581,1229821
1,689,522484
1,689,106546
1,689,127175
2,36,1071165
4,1986,4537
0,3003,4537
0,2965,4536
4,2078,127175
4,2437,4483
3,1354,4483
1,573,4537
3,1697,1229821
3,1697,1229820
3,1439,1180168
3,1595,522484
3,1595,106546
3,1737,4537
3,1567,4537
4,2032,529295
3,1490,1229821
2,375,4483
3,1657,1070524
0,3011,581514
4,2195,1070524
3,1833,4483
4,2078,1180168
4,2078,1229821
4,2078,1229820
4,2078,1229819
1,686,4536
4,2295,4483
3,1528,4537
2,184,4483
1,771,4537
0,2510,1180168
0,2510,3304195
0,2510,1229821
0,2510,1229820
0,2510,1229817
4,2448,4483
1,1142,529295
2,120,529295
3,1762,4483
1,931,4537
2,165,522484
1,623,4483
2,319,4537
2,319,581514
4,2041,4483
0,2510,3304195
1,893,581514
3,1653,581514
2,42,4537
4,2137,529295
0,2547,522484
2,446,106546
2,446,522484
0,3065,447913
2,527,4537
4,2041,4483
3,1428,4537
0,2528,1229821
1,1167,4537
2,423,4536
4,1990,529295
0,2812,95987
0,2969,522484
0,2969,127175
4,2156,4536
4,2305,529295
1,980,4537
3,1410,4483
4,2237,4538
1,788,5065
1,1178,522484
1,1178,106546
0,3069,447913
0,3069,1229821
2,84,4483
0,3069,1229821
4,2156,650659
0,2736,4537
0,2703,3304195
0,2703,1229820
0,3052,5065
3,1445,529295
1,1000,4537
4,2236,529295
4,1967,4483
4,2448,581514
0,2734,4483
3,1814,5065
1,684,529295
1,585,4537
1,672,106546
3,1463,4537
1,1000,4537
1,1079,4537
2,165,522484
2,441,4483
1,724,581514
3,1671,529295
3,1737,4483
1,737,650659
1,623,4483
1,1119,4483
4,2340,447913
4,2340,1229821
2,510,529295
1,1009,581514
3,1340,4537
1,908,1229821
1,908,1229825
4,2058,95987
1,1182,4537
1,634,4483
1,1168,447913
0,3043,4537
4,1984,1084835
1,714,4537
0,2593,127175
0,2538,4536
4,2149,5065
4,1897,4483
4,2456,4537
2,412,4537
3,1428,4537
2,232,95987
4,1899,4483
4,2181,447913
0,2666,447913
1,697,95987
1,697,106546
1,697,522484
2,68,1229817
0,3001,95987
4,1853,4483
0,2790,4536
2,390,581514
4,2456,4537
4,2448,581514
0,3068,4537
2,68,1180168
4,2137,529295
4,2026,4537
2,277,650659
0,2601,4537
2,68,650659
0,2510,3304195
0,2510,1229821
1,645,95987
1,645,1225174
4,2128,4537
4,2057,529295
0,3136,4483
3,1332,4537
3,1332,127175
4,1968,4483
2,207,529295
1,1000,4537
2,41,4537
0,2868,4483
4,2041,4483
3,1521,95987
0,2510,1229817
1,1008,581514
4,2456,106546
0,2898,127175
3,1439,1229819
0,2528,447913
3,1827,4537
2,112,4537
0,2510,3304195
0,2510,1229821
0,2510,1229817
2,184,4483
2,152,522484
3,1789,95987
4,2026,4537
4,2026,4537
1,684,529295
1,1071,4483
0,2510,3304195
0,2510,1229821
0,3069,1229821
0,2539,4537
0,2517,4537
4,1958,4537
3,1818,4537
0,2510,3304195
0,2510,1229821
0,2510,1229820
0,2510,1229819
0,3129,1229817
0,3129,3304195
0,3129,1229821
0,3129,1229820
0,2926,581514
4,2459,581514
1,1030,4537
0,2510,522484
0,2510,95987
0,2510,4537
0,2510,106546
2,68,4538
0,2920,4483
1,934,4483
0,2962,4538
0,3095,4537
3,1291,95987
3,1291,447913
3,1291,106546
3,1747,127175
1,768,447913
0,3129,1229821
4,1930,106546
1,1079,95987
1,1079,106546
1,1079,522484
4,2109,62056
1,880,4537
1,1184,4538
4,2026,4537
0,2538,4536
4,1930,106546
4,2178,581514
0,2593,127175
4,2432,581514
0,3094,4538
3,1341,127175
0,2477,4537
1,1000,4537
0,3069,1229817
3,1286,447913
1,808,106546
1,808,127175
0,2931,4483
1,899,4537
0,2853,1085065
3,1358,522484
3,1358,106546
0,2875,4536
2,137,447913
3,1410,4538
3,1829,4483
3,1355,106546
2,560,522484
2,560,127175
0,3129,1229821
0,3129,1180168
0,3129,1229817
1,1079,4537
0,3069,1180168
1,1097,4538
4,2140,4537
1,992,522484
0,3069,522484
0,2845,4537
2,184,4483
3,1329,106546
3,1329,522484
1,744,4537
0,2549,4537
1,940,4483
1,940,4537
3,1341,127175
3,1502,529295
4,2448,95987
2,379,95987
2,379,106546
3,1501,4537
1,1097,4483
1,1097,4537
4,2078,1229821
4,2078,447913
4,2078,1180168
4,2373,4537
1,768,447913
3,1590,4537
4,2383,4537
4,1897,4483
2,244,4483
3,1712,4483
3,1331,4537
4,2380,4537
4,2256,127175
3,1436,447913
3,1436,1229820
0,3072,4537
4,2256,127175
3,1584,4536
0,2547,4483
0,2488,95987
3,1635,4483
3,1635,4537
3,1509,4537
4,2078,1180168
1,858,4483
2,244,4537
3,1788,4537
4,2336,4483
3,1635,4483
2,165,4483
1,1000,4537
2,420,581514
2,376,529295
3,1649,4537
2,296,4537
2,297,4537
3,1737,4483
4,2156,650659
1,945,4537
4,2456,4537
4,1990,4483
1,1184,4537
1,1068,522484
1,1068,95987
1,1068,106546
4,2245,1070524
4,2448,650659
1,634,522484
3,1712,4483
1,844,4537
3,1718,1229821
3,1718,1229820
3,1712,4483
4,2313,4483
2,110,1229821
2,87,1070524
4,2356,650659
3,1354,4483
2,68,447913
2,68,1229821
2,68,1229819
2,68,1229817
3,1747,106546
3,1747,127175
1,1070,106546
3,1564,4483
3,1467,4537
4,2015,4537
0,2747,581514
0,2702,4537
1,970,4537
0,2703,4538
0,2510,3304195
0,2510,1229821
0,2510,1229817
0,3046,106546
0,3046,127175
4,2078,1229817
4,2078,1229821
4,2078,1229820
4,2078,1229819
0,3063,4483
4,2293,4537
4,2026,4537
0,3007,95987
4,2092,529295
1,683,581514
0,3069,3304195
0,3069,1229821
0,3069,1229819
3,1737,4537
1,608,4537
0,2812,447913
3,1519,581514
1,1168,3304195
1,1168,1229820
1,1097,4537
4,2137,529295
0,3046,127175
0,2789,4537
3,1599,106546
1,1000,4537
0,2510,3304195
0,2510,1229821
2,78,4537
3,1545,4537
0,3069,1229821
2,319,4537
3,1453,106546
0,2577,4537
2,101,4483
2,190,4537
0,2703,1229817
4,2195,4537
3,1428,4483
1,961,581514
0,3069,447913
1,596,4537
0,2669,4483
0,2570,3304195
0,2570,1229821
4,1997,4537
3,1453,4538
3,1380,106546
3,1257,1071165
1,1071,4483
3,1635,4483
3,1287,4537
1,708,447913
3,1811,4483
2,68,1229821
4,2156,95987
1,742,4537
3,1815,4483
0,3136,4483
0,2570,447913
0,2570,1229820
0,2570,1229821
2,339,95987
4,2429,95987
4,2429,522484
4,2429,106546
4,2297,4537
1,1097,1070524
3,1298,4536
3,1578,106546
0,3113,4537
3,1428,4537
2,32,4537
3,1428,581514
0,2789,4537
2,78,4537
1,1097,1070524
3,1712,4483
4,2026,4537
1,1118,4483
1,809,4537
0,2538,4536
2,270,4537
2,390,581514
2,390,4537
4,2446,5065
4,1836,4537
0,3077,4483
0,3077,522484
0,3077,106546
0,3077,127175
0,2754,650659
1,623,4483
2,244,4483
3,1805,522484
3,1805,106546
3,1805,127175
4,2164,522484
1,1000,4537
3,1712,4483
0,2907,4538
3,1406,4537
2,339,1084835
2,16,1070524
4,2078,1180168
2,545,4483
0,2715,4537
1,768,447913
1,734,650659
2,265,95987
4,2251,4537
3,1519,581514
2,87,4537
2,68,1180168
0,2864,4483
0,2875,4537
4,1916,581514
0,2868,4483
0,2476,4483
1,719,4538
4,2069,4537
3,1496,5065
3,1490,62056
3,1340,4537
1,811,581514
3,1375,529295
3,1428,4537
0,3069,1180168
1,1097,4483
2,173,4537
0,2706,581514
3,1712,4483
1,1000,447913
0,2502,4536
0,2502,4483
2,401,127175
2,401,4483
0,2510,106546
0,2510,522484
2,244,4483
4,2026,4537
3,1519,581514
0,3095,4537
2,29,127175
1,992,529295
0,2948,522484
0,2948,106546
0,2948,127175
3,1715,581514
3,1341,4536
4,2106,95987
4,2106,106546
4,2106,522484
1,682,106546
1,726,4537
4,2195,4483
3,1303,1229825
0,2510,3304195
0,2510,1229821
0,2510,1229817
3,1343,4483
4,1897,4483
0,2717,4537
2,68,1229821
2,68,447913
1,961,581514
1,975,4483
0,3036,1229821
0,3036,1180168
0,3036,447913
4,2409,106546
1,840,529295
3,1737,4483
3,1436,95987
1,712,4537
0,2812,95987
2,78,4537
1,1097,4537
0,2706,4537
1,601,4483
0,3135,4483
2,79,4538
2,74,4537
0,3069,1180168
3,1448,447913
3,1737,4483
2,244,4483
0,2526,4537
0,2510,3304195
0,2510,1229821
1,648,4483
0,3069,522484
2,360,4537
2,534,4537
0,2510,3304195
0,2510,1229821
2,184,4483
4,1990,106546
4,1990,4483
4,2026,4537
0,2706,581514
4,2156,581514
3,1354,4483
2,244,4537
2,23,4537
4,2390,650659
2,257,4483
2,257,522484
2,257,106546
2,257,127175
4,2032,529295
0,2968,522484
1,1120,5065
0,2736,4537
2,28,522484
2,28,106546
4,2195,4537
0,2910,4537
2,68,1229817
4,1886,4483
4,2074,447913
4,2074,1229821
3,1502,522484
1,1149,95987
0,2731,4483
1,1060,4537
3,1712,4483
4,2387,581514
2,256,4537
3,1718,1229821
4,2268,95987
1,684,529295
4,2193,95987
2,422,4483
2,199,4537
3,1769,4537
1,714,4537
3,1347,4537
2,108,95987
2,108,106546
2,71,447913
4,2048,4537
0,2510,3304195
0,2510,1229821
0,2510,1229817
4,2078,1180168
2,68,1180168
1,1077,4537
3,1756,447913
1,844,4537
1,1007,4537
4,2370,106546
2,184,4537
3,1591,106546
3,1486,4537
4,1984,581514
3,1712,4483
2,142,1229821
2,142,447913
2,543,4538
1,638,522484
1,638,106546
1,638,127175
3,1737,4537
3,1362,650659
0,3049,4537
2,231,529295
4,2063,4537
2,132,4483
4,2026,4537
0,2515,581514
3,1340,4537
3,1456,4537
0,2593,127175
0,2937,522484
0,2937,106546
0,3095,581514
0,2703,1229821
0,2703,1229817
0,2538,4536
0,2978,4537
4,2078,1180168
1,959,529295
0,2897,447913
1,728,529295
1,1097,1070524
3,1286,1229821
3,1341,127175
2,200,4483
2,200,522484
0,2703,1229817
0,2895,4537
0,2639,4483
2,468,4483
0,2965,95987
2,557,4538
2,110,447913
0,2510,1229821
0,2510,1229817
3,1428,4483
1,978,581514
0,2942,106546
3,1737,4537
1,1124,4483
3,1380,106546
0,2685,1229821
0,2685,1229825
0,2875,4537
3,1376,95987
3,1723,581514
0,2706,581514
4,1860,447913
1,667,581514
1,606,650659
3,1284,447913
3,1737,4483
2,215,4483
0,2510,3304195
0,2510,1229821
0,2510,1229817
1,1007,95987
1,768,447913
1,1168,95987
2,101,4483
4,2026,4537
0,2963,4537
1,687,4537
2,442,581514
4,2195,4537
2,378,95987
3,1439,447913
3,1507,4483
3,1578,529295
2,29,127175
4,2147,4483
4,2147,522484
4,2147,106546
4,2147,127175
1,744,529295
1,908,1229821
3,1811,4483
4,2078,1225174
3,1712,4483
0,3011,581514
0,2617,4483
2,376,529295
2,376,127175
3,1737,4537
0,3086,4537
1,1203,4536
3,1747,106546
1,646,447913
1,646,127175
1,646,106546
1,646,1071165
0,2610,4483
3,1814,4483
0,3068,4537
0,2945,447913
0,2479,4483
0,2915,4537
1,633,4538
3,1289,4483
3,1235,106546
3,1235,522484
3,1235,127175
3,1469,4483
0,2510,522484
0,2510,95987
0,2510,3304195
0,2510,1229821
0,2510,1229820
3,1718,1229820
4,2156,1229821
3,1767,4537
3,1723,581514
0,2870,581514
0,3044,4483
0,2531,4483
4,1990,522484
4,1990,106546
3,1712,4483
3,1271,529295
1,647,522484
1,647,106546
0,2732,581514
2,68,1180168
2,68,1229818
0,2622,529295
0,2995,447913
3,1619,4483
0,2510,1085065
0,2669,4483
4,2014,4538
1,893,581514
0,2792,95987
0,2510,3304195
0,2510,1229821
0,2510,1229817
0,3095,4537
0,3079,4537
2,511,4537
0,2824,4537
1,1082,522484
1,1082,4483
1,1082,106546
2,25,1229821
2,25,447913
0,2958,581514
0,3129,1229817
0,2853,1085065
0,2510,106546
0,2510,522484
0,2510,127175
2,82,581514
2,205,4483
1,654,645319
4,2275,95987
1,852,5065
2,332,650659
2,68,1180168
2,536,650659
3,1635,4483
0,2709,4538
0,2950,4483
1,800,1229821
2,351,5065
4,2034,4483
1,1097,4537
2,184,4483
4,2156,650659
3,1356,4537
2,244,4483
1,1000,4483
2,361,4483
0,2870,581514
0,2703,1229817
0,2703,1229821
1,1222,4537
2,336,4483
0,2534,4537
0,2510,3304195
0,2510,1229821
0,2510,1229817
0,3073,106546
1,754,4483
0,2510,3304195
0,2510,1229821
3,1692,4483
1,855,4483
0,2942,106546
3,1428,4483
0,2727,581514
4,2367,529295
2,142,447913
2,142,1229820
0,3063,4483
4,2385,4537
4,2156,447913
4,2156,1229821
3,1732,4537
0,3000,127175
1,1212,95987
1,1212,62056
3,1428,4483
0,2963,4537
3,1324,4537
1,850,4537
4,1880,4537
1,768,447913
3,1720,106546
2,253,1071165
3,1428,4483
4,2318,1229821
0,2603,4537
2,78,4537
2,16,4537
2,244,4483
2,244,4483
4,2417,4537
0,2806,4483
2,386,447913
2,68,1180168
3,1264,1229819
4,2460,4483
4,1990,95987
4,1990,522484
4,2041,4483
1,594,4537
4,2302,1229821
4,2448,650659
1,1097,4537
3,1597,4537
0,3046,106546
0,3069,1229821
0,3069,447913
0,3069,1229820
2,68,1229821
0,3036,1180168
0,3036,1229821
0,3036,1229817
2,68,1180168
1,598,4483
0,2510,3304195
0,2510,1229821
0,2510,3304195
0,2510,1229821
0,2510,1229817
1,1208,4483
0,2856,4537
0,3069,1180168
1,1206,4537
2,433,4483
4,1901,4483
4,2256,127175
1,1105,4483
3,1303,650659
0,2703,1229817
4,2026,4537
1,768,447913
1,908,95987
0,2794,1229821
3,1712,4483
4,2273,4537
0,3036,1180168
0,3036,1229821
0,3036,447913
0,3069,522484
1,1071,4483
0,2954,106546
0,2954,522484
3,1635,4483
0,3129,3304195
0,3129,1229821
0,3129,1229819
4,2069,4537
1,744,4483
1,623,4483
3,1440,4538
1,908,4536
0,2510,1180168
4,2029,529295
0,3129,1229821
3,1635,4483
4,2419,4483
0,2786,1229821
3,1627,1180168
1,787,4483
1,1000,4537
3,1467,4483
1,808,4457
0,2698,4537
3,1428,4483
4,2195,4537
2,402,1070524
2,68,1229817
0,2633,4483
0,2633,4536
3,1467,4537
0,3129,1229821
4,2195,4537
4,2369,522484
4,2369,106546
4,2380,4537
2,68,1180168
3,1428,447913
3,1737,4537
2,543,4538
1,624,4483
2,521,4537
0,3069,3304195
0,3069,447913
0,3069,1229821
3,1257,1070524
0,2734,4483
0,2510,3304195
0,2510,1229821
3,1712,4483
0,3129,3304195
0,3129,1229821
0,3129,1229820
3,1671,127175
1,908,650659
2,138,4483
2,244,4483
1,861,4537
1,861,95987
1,861,1180168
1,1014,581514
4,2346,1229821
4,2103,4537
0,2926,4537
2,462,4483
4,2087,447913
1,1062,581514
2,246,106546
0,3038,106546
0,3038,522484
0,3098,4537
0,2622,529295
1,1075,106546
3,1745,581514
1,899,4537
4,1990,95987
4,1990,522484
4,1990,106546
4,1990,127175
0,3069,1229817
0,3069,1229821
2,68,1180168
4,2078,1180168
1,1097,4537
4,2091,4537
0,2706,581514
3,1333,522484
3,1333,127175
4,2259,4537
1,764,4537
3,1439,3304195
3,1439,1229821
3,1439,1229820
0,2953,5065
3,1723,581514
1,623,4483
1,615,4537
1,1059,4483
2,554,581514
4,2078,1229817
2,68,1229821
1,1109,4537
3,1461,4483
0,2789,4537
1,1198,4537
2,37,650659
3,1365,4537
2,442,581514
3,1447,522484
3,1447,106546
3,1447,127175
0,2779,447913
4,2103,4537
4,1984,581514
2,242,4537
0,2761,1070524
0,2675,62056
4,1897,4483
0,3021,447913
2,371,4537
3,1428,4537
2,343,106546
2,343,522484
2,343,127175
3,1737,4537
2,355,4483
0,3129,3304195
0,3129,1229820
0,3129,1229819
4,2026,4537
4,2156,447913
4,2156,1229821
0,3069,1229821
0,3069,1229820
2,166,4537
4,1990,106546
3,1439,1180168
1,634,106546
3,1672,529295
4,2135,4537
2,196,106546
1,1007,106546
4,2393,4537
3,1469,4483
1,636,4537
0,2510,522484
0,2510,106546
3,1486,4537
2,68,447913
0,2703,650659
0,2522,522484
0,2522,106546
0,2522,127175
1,623,4483
1,933,4537
4,1935,1070524
3,1737,4537
0,3069,1229821
0,3069,447913
1,670,4537
0,2830,4537
2,433,4483
3,1745,581514
1,1097,1070524
3,1811,4483
1,768,4537
0,2983,4537
1,623,4483
1,1118,529295
3,1362,529295
3,1570,522484
3,1570,106546
3,1712,4483
2,50,4483
1,629,4537
0,3037,447913
0,3037,1229817
0,3037,1229820
0,3037,3304195
1,740,4483
4,2044,95987
0,3135,4537
2,482,529295
1,1091,447913
0,2510,4537
0,2510,95987
3,1498,529295
4,2197,95987
4,1967,4483
4,2103,4537
0,2973,581514
0,2510,3304195
0,2510,1229821
0,2510,1229817
0,2989,4483
0,2580,447913
4,2026,4537
1,850,581514
0,2728,581514
2,124,447913
0,3069,3304195
0,3069,1229821
2,176,95987
4,1844,106546
0,2526,4537
0,2510,3304195
1,948,4537
3,1550,4537
1,663,4537
4,2240,4537
0,2706,581514
2,35,95987
0,2580,447913
3,1747,127175
2,244,4483
2,68,4537
4,2185,1225174
0,2510,447913
0,2510,1229821
4,1990,95987
4,1990,127175
4,1990,522484
0,3072,4537
2,68,1229817
0,2703,3304195
